,developer,release_date,price
12508,The Dreamers Guild,1994,0.0
12509,The Drone Racing League,2017,0.0
12510,The Farm 51,2009,0.0
12511,The Farm 51,2010,0.0
12512,The Farm 51,2012,0.0
12513,The Farm 51,2013,0.0
12514,The Farm 51,2017,0.0
12515,The Foregone Syndicate,2017,0.0
12516,The Foundry,2015,0.0
12517,The Fullbright Company,2014,0.0
12518,The Future Of Videogames,2015,0.0
12519,The Game Bakers,2016,0.0
12520,The Game Bakers,2017,0.0
12521,The Game Bakery,2017,1.0
12522,The Game Creators,2014,0.5
12523,The Game Creators,2015,0.0
12524,The Game Creators,2016,0.4
12525,The Game Creators,2017,0.375
12526,The Game Kitchen,2014,0.5
12527,The Game Kitchen,2016,0.5
12528,The Game Species,2015,0.0
12529,The Gentlebros,2017,0.0
12530,"The Gentlebros,General Arcade",2016,0.0
12531,The Glitch Factory,2016,0.0
12532,The Good Mood Creators,2016,0.0
12533,The Harvest VR,2017,1.0
12534,The Hazardous Dude,2017,0.0
12535,The Hideout,2012,0.0
12536,The House of Fables,2016,0.0
12537,The House of Fables,2017,0.0
12538,"The House of Fables,Gogii Games",2016,0.0
12539,The Hyper Carries!,2017,1.0
12540,The Indie Forge,2014,0.0
12541,The Indie Stone,2013,0.0
12542,The Innocent Devils,2016,0.0
12543,The Light Sword Team,2015,0.3333333333333333
12544,The Light Sword Team,2016,0.0
12545,The Loneliest Pixel,2015,0.0
12546,The Lordz Games Studio,2012,0.0
12547,The Major Game Company,2016,0.0
12548,The Men Who Wear Many Hats,2013,0.0
12549,The Men Who Wear Many Hats,2014,0.3333333333333333
12550,The Men Who Wear Many Hats,2015,0.0
12551,"The Mojo Collective,Ian Frank Productions",2016,0.0
12552,The Molasses Flood,2016,0.0
12553,The Most,2017,0.0
12554,The Mustard Corporation,2014,0.5
12555,The Net Champs,2015,0.0
12556,The Ninth Art,2017,0.5
12557,The Odd Gentlemen,2010,0.0
12558,The Odd Gentlemen,2015,0.0
12559,The Odd Gentlemen,2016,0.0
12560,The Owl Prophecy,2017,0.0
12561,The Paper Robot,2017,0.0
12562,The Pompous Pixel,2015,0.0
12563,The Quadsphere,2015,0.0
12564,The Quadsphere,2016,0.0
12565,The Quantum Astrophysicists Guild,2016,0.0
12566,"The Quinnspiracy,Patrick Lindsey,Isaac Schankler",2014,1.0
12567,The Revera Corporation,2017,1.0
12568,The Revills Games,2015,0.0
12569,The Revills Games,2016,0.0
12570,The Revills Games,2017,0.0
12571,The Rock Studio,2017,0.0
12572,The SKSE Team,2015,1.0
12573,The Secret Games Company,2015,0.0
12574,The Secret Games Company,2016,0.0
12575,The Secret Pie,2014,0.0
12576,The Secret Pie,2016,0.0
12577,The Secret Pie,2017,0.0
12578,The Selenite Forge,2017,0.0
12579,The Sherrinford,2017,0.0
12580,The Sims Studio,2009,0.0
12581,The Sims Studio,2010,0.0
12582,The Sims Studio,2011,0.0
12583,The Sims Studio,2012,0.0
12584,The Sims Studio,2013,0.0
12585,The Simutrans Team,2016,1.0
12586,"The Software Farm,Sunlight Games,Sierra Entertainment",1988,0.0
12587,The Stonebot Studio,2016,0.0
12588,The Story Mechanics,2013,0.0
12589,The Sun Will Rise Team,2016,1.0
12590,The Taco Heaven,2015,0.0
12591,The Tambourine,2015,0.0
12592,The Tambourine,2016,0.0
12593,The Tiniest Shark,2013,0.0
12594,The Vanir Project,2017,0.0
12595,The Voices Games,2017,0.0
12596,The Web Production,2017,0.0
12597,The Working Parts,2014,0.0
12598,The Writer Zone,2013,0.0
12599,The Young Socratics,2017,0.0
12600,TheBlavas,2016,0.0
12601,TheDreik,2014,0.0
12602,TheDreik,2017,0.0
12603,"TheDreik,Xeneder",2017,0.0
12604,TheGoldenEyed,2017,0.0
12605,TheShortAndTheTall,2015,0.5
12606,The_Kiddy,2016,0.0
12607,The_Kiddy,2017,0.0
12608,"Thekla, Inc.",2016,0.0
12609,Them Games,2015,0.0
12610,Theodor Niklas,2017,0.2
12611,Theodore Palser,2016,0.0
12612,Theory Georgiou,2016,1.0
12613,Thetis Games,2017,0.0
12614,Thial,2017,0.0
12615,Thick &amp; Thin,2017,0.0
12616,"Thiemo Bolder, ONEMANGAMES",2016,0.0
12617,Thing Trunk,2016,0.0
12618,Thing Trunk,2017,0.0
12619,Thinice,2015,0.0
12620,Think On Labs,2017,0.0
12621,ThinkFast Studio,2017,0.0
12622,ThinkOfGames,2016,0.0
12623,ThinkOfGames,2017,0.25
12624,"ThinkOfGames,The Storytelling Studio",2017,0.0
12625,ThinkVirtual,2017,0.0
12626,ThinkVirtual LLC,2017,0.0
12627,"Thinking Studios,Slam Dunk Studios",2009,0.0
12628,Third Millenium Software,1993,0.0
12629,Third Wire Productions,2006,0.0
12630,Thirsten Studios,2016,0.0
12631,ThirtyThree,2016,0.0
12632,Thomas Bacon,2015,1.0
12633,Thomas Bernatchez,2016,0.0
12634,"Thomas Biskup,Jochen Terstiege,Zeno Rogue,Krzysztof Dycha,Lucas Dieguez",2015,0.0
12635,Thomas Bowker,2014,0.0
12636,Thomas Brush,2017,0.0
12637,"Thomas Christof,Giovanni Rotondo,Thomas S.",2014,0.0
12638,Thomas Gwaltney,2015,0.0
12639,Thomas Happ Games LLC,2015,0.0
12640,Thomas Konkol,2016,0.0
12641,Thomas Moon Kang,2016,0.0
12642,"Thomas Schreiter,Dirk Schreiter,Jörg Winterstein,Peer Draeger,Gereon Bartel",2015,0.0
12643,Thomas ZIGHEM,2017,0.0
12644,Thomson Interactive,2010,0.0
12645,Thomson Interactive,2011,0.0
12646,Thomson Interactive,2012,0.0
12647,Thomson Interactive,2014,0.0
12648,Thomson Interactive,2015,0.0
12649,Thomson Interactive,2016,0.0
12650,Thomson Interactive,2017,0.0
12651,Thorium Entertainment,2017,0.0
12652,Thorne Games,2016,0.0
12653,Thorngames,2018,0.0
12654,Thorsten Schleinzer,2015,0.0
12655,Those Awesome Guys,2016,0.0
12656,ThoseBros Entertainment,2017,0.0
12657,Thoughtshelter Games,2015,0.0
12658,Threaks,2013,0.0
12659,Threaks,2015,0.0
12660,Three Brothers Games,2017,0.0
12661,Three Fields Entertainment,2016,0.0
12662,Three Fields Entertainment,2017,0.0
12663,Three Flip Studios,2016,1.0
12664,Three Frog Studios,2017,0.0
12665,Three Gates,2013,1.0
12666,Three Gates AB,2017,0.0
12667,Three Guys Game Studio,2017,0.0
12668,Three Phase Interactive Pty Ltd,2016,0.0
12669,Three Prong Productions,2015,0.0
12670,Three Rings,2011,1.0
12671,Threye Interactive,2017,0.5
12672,Thrill Pill Games,2015,0.0
12673,Thrill Pill Games,2016,0.0
12674,Thrillion,2015,0.0
12675,Thrive Games,2017,0.0
12676,Throw the warped code out,2016,0.0
12677,Throwback Entertainment,1999,1.0
12678,Thugnificent,2017,0.0
12679,Thunder Devs.,2017,0.3333333333333333
12680,Thunder Lotus Games,2015,0.0
12681,Thunder Lotus Games,2017,0.0
12682,Thylacine Studios,2015,0.0
12683,Thylacine Studios,2016,0.2
12684,Thylacine Studios,2017,0.0
12685,TiGAMES,2017,1.0
12686,Tianyu Studio,2015,0.0
12687,Tibith,2017,0.0
12688,TicToc Games,2015,0.0
12689,TickTock Games,2014,0.0
12690,Ticklersoft,2017,0.0
12691,TiconBlu,2014,0.0
12692,TiconBlu,2015,0.0
12693,Ticonblu,2014,0.0
12694,Tiger Style,2012,0.0
12695,Tiger Style,2013,1.0
12696,Tiger Style,2015,0.0
12697,"Tiger and Squid,Team17 Digital Ltd",2015,0.0
12698,"TigerNDV,NinjaISV",2015,1.0
12699,Tigerish Games,2015,1.0
12700,TikGames,2012,0.0
12701,Tikipod Ltd,2014,0.0
12702,"Tilted Mill Entertainment, Inc.",2006,0.0
12703,"Tilted Mill Entertainment, Inc.",2008,0.0
12704,Tim Conkling,2017,0.0
12705,Tim McArthur,2013,0.0
12706,Tim McArthur,2017,0.0
12707,"Tim Pinder,David Franco Campos,Zak Eidsvoog,David Thor Fjalarsson",2017,0.0
12708,Tim Rachor,2016,0.0
12709,Tim Rachor,2017,0.0
12710,Tim Sullivan,2015,0.0
12711,Tim Sullivan,2017,0.0
12712,Timba Games,2017,0.0
12713,Timberwolf Studios,2017,0.0
12714,Timbre Interactive,2015,0.0
12715,Time Gap Studio,2017,0.0
12716,Time Robbers,2017,0.0
12717,TimeGate Studios,2001,0.0
12718,TimeGate Studios,2004,0.0
12719,TimeGate Studios,2011,0.0
12720,TimeSymmetry,2015,0.0
12721,Timedrop Studios,2015,0.5
12722,Timeless Games,2016,0.0
12723,Timeslip Softworks,2014,0.0
12724,"Timushev Vladimir,Composer-Motorin Dmitry (Djinotan)",2016,0.0
12725,Timuz Games,2017,0.0
12726,Tin Man Games,2014,0.0
12727,Tin Man Games,2015,0.0
12728,Tin Man Games,2016,0.0
12729,Tin Man Games,2017,0.0
12730,Tindalos Interactive,2015,0.0
12731,Tindalos Interactive,2016,0.0
12732,"Tindalos Interactive,Headup Games",2012,0.0
12733,"Tingly, LLC",2016,0.0
12734,Tinimations,2016,0.0
12735,"Tiny Colossus,Ciro Continisio",2014,1.0
12736,"Tiny Colossus,Ciro Continisio,Francesco D'Andrea",2014,1.0
12737,Tiny Horse Games,2016,0.0
12738,Tiny Lab Productions,2014,0.0
12739,Tiny Pixel,2017,0.0
12740,Tiny Titan Studios,2017,0.0
12741,Tiny Utopia,2015,0.0
12742,Tiny Warrior Games,2017,0.0
12743,TinyAssociatesBand,2016,0.0
12744,TinyAtomGames,2016,0.0
12745,TinyMob Games,2017,0.0
12746,Tio Atum,2017,0.0
12747,Tipping Goat LLC,2015,0.0
12748,Tisnart,2015,0.0
12749,Titan Deep Space Company,2017,0.0
12750,Titan Forged Games,2015,0.5
12751,Titan Squad,2016,0.0
12752,Titanium Game Studios,2017,0.0
12753,Titouan Millet,2016,0.0
12754,Titus Interactive,1991,0.0
12755,Titus Interactive,1992,0.0
12756,Titus Interactive,1993,0.0
12757,Titutitech,2017,0.5
12758,Tlakali Game Studio,2017,0.0
12759,Tlön Studios,2013,0.0
12760,"Tlön Studios,Ilex Games",2017,0.0
12761,ToMorning Productions,2015,0.0
12762,"Toadman Interactive,Fatshark",2015,0.0
12763,ToastieLabs,2017,0.0
12764,Toasty Games,2015,0.0
12765,"Tobias Müller,Florian Wolf,Cedric Appel,Benedikt Steffens",2016,0.0
12766,Tobop Productions,2017,0.0
12767,Tochas Studios,2015,0.0
12768,Toco Games,2014,0.5
12769,Toffee Games,2016,0.0
12770,Toge Productions,2016,0.0
12771,Toka Loka Games,2016,0.0
12772,Tokyo RPG Factory,2016,0.0
12773,Tokyo RPG Factory,2017,1.0
12774,Tolgahan Kangal,2017,0.0
12775,Tom De Roeck,2014,0.0
12776,Tom Heek,2017,0.0
12777,Tom Johnson,2015,0.5
12778,Tom Kingston,2017,0.0
12779,"Tom Stoffel,Puny Human",2014,0.0
12780,"Tom Stoffel,Puny Human",2016,0.0
12781,Tom-Erik Nielsen,2017,0.0
12782,Tomadeira,2016,0.0
12783,"Tomas Gonzalez,Martin Pilaszek",2017,0.0
12784,Tomasz Wacławek,2015,0.0
12785,Tomatotrap,2017,0.0
12786,Tomb Team,2017,0.25
12787,"Tomer Caner,Nitay Parnes",2017,0.0
12788,"Tomi Maarela,Elias Viglione",2014,0.0
12789,Tomi Syväjärvi,2017,0.0
12790,Tomislav Kadežabek,2017,0.0
12791,Tomkorp Computer Solutions Inc.,2010,0.0
12792,Tomlab Games,2017,0.0
12793,Tomoaki Sugeno,2014,0.3333333333333333
12794,Tomorrow Arts,2016,1.0
12795,Tomorrow Corporation,2012,0.0
12796,Tomorrow Corporation,2015,0.0
12797,Tomáš Sabol,2017,0.0
12798,Tongsun,2015,1.0
12799,Tongsun,2017,0.0
12800,Tonguç Bodur,2015,0.0
12801,Tonguç Bodur,2016,0.0
12802,Tonguç Bodur,2017,0.0
12803,Toni Domínguez,2017,1.0
12804,Tony Wang,2018,0.0
12805,Too Kind Studio,2016,0.0
12806,Too Kind Studio,2017,0.0
12807,ToonTRAXX Studios,2003,0.0
12808,Toontraxx Studios,1997,0.0
12809,Toontraxx Studios,2012,0.0
12810,Tooth Decay Entertainment,2017,0.0
12811,Top Evidence Studio,2017,0.0
12812,Top Shelf Studios,2017,1.0
12813,Top3Line,2015,0.0
12814,Top3Line s.r.o.,2015,0.0
12815,TopArcadeApps,2016,0.0
12816,TopWare Interactive,2017,0.0
12817,Toposim,2016,0.0
12818,Toposim,2017,0.0
12819,Topstitch Games,2018,1.0
12820,Topware Interactive,1999,0.0
12821,Topware Interactive,2004,0.0
12822,Topware Interactive,2013,0.0
12823,Topware Interactive ACE,1999,0.0
12824,Torch60,2017,0.0
12825,Torched Hill,2016,0.0
12826,Tordrix Games,2017,0.0
12827,Torii-Games,2016,0.0
12828,Torn Banner Studios,2012,0.0
12829,Torn Banner Studios,2013,0.0
12830,Torn Banner Studios,2014,0.0
12831,Torn Banner Studios,2016,0.0
12832,Torque Studios,2016,0.0
12833,Torreng Labs,2016,0.0
12834,Torrunt,2017,0.0
12835,Tortishka,2017,0.0
12836,Tortuga Team,2014,0.0
12837,Tortuga Team,2015,0.0
12838,Torus Games,2000,0.0
12839,Torus Games,2017,0.0
12840,Total Battery,2017,0.0
12841,Total Eclipse,2011,0.0
12842,Total Eclipse P.C.,2011,0.0
12843,Total Mayhem Games,2017,0.0
12844,Total Monkery,2015,0.0
12845,TotalDistraction,2017,0.0
12846,Totally Games,1994,0.0
12847,Totally Games,1997,0.0
12848,Totally Games,1999,0.0
12849,TotallyNotReptillian,2016,0.0
12850,Totem Games,2009,0.0
12851,Totem Games,2011,0.0
12852,Totem Games,2012,0.0
12853,Totem Games,2015,0.0
12854,Totem Games,2016,0.0
12855,Totem Games,2017,0.0
12856,Totem Studio,2015,0.0
12857,Totem games,2011,0.0
12858,Toucan Studio,2016,0.0
12859,Touch Orchestra,2016,0.0
12860,TouchTilt Games,2017,0.0
12861,Touchfight Games LLC,2015,0.0
12862,Touz,2014,0.0
12863,Tower Up Studios,2017,0.0
12864,Toxic Dog,2017,0.0
12865,Toxic Games,2012,0.0
12866,Toxic Games,2013,0.0
12867,Toxic Games,2014,0.0
12868,Toxtronyx,2011,0.0
12869,Toyman Interactive,2016,0.0
12870,"Toyman Interactive,Alawar Entertainment",2015,0.5
12871,"Toyman,Creobit",2017,0.0
12872,Toys for Bob,1992,0.0
12873,"Tozai Games, Inc.,O-TWO inc.",2017,0.0
12874,Tradosoft,2017,0.0
12875,Tragnarion Studios,2014,0.0
12876,Trains &amp; Drivers,2017,0.0
12877,Trainwreck Games,2017,0.0
12878,Transcendent Games,2014,0.0
12879,Transhuman Design,2013,0.0
12880,Transhuman Design,2016,0.0
12881,Transhuman Design,2017,0.0
12882,"Trapdoor Games,Hot Cross Games",2016,0.0
12883,Trapdoor Inc.,2012,0.0
12884,Trapped Team,2017,0.5
12885,Traptics,2014,0.0
12886,Traptics,2017,0.0
12887,Trashmasters,2011,0.0
12888,Trav Nash,2015,1.0
12889,Traveller's Tales,2008,0.0
12890,Traveller's Tales,2010,0.0
12891,Traveller's Tales,2011,0.0
12892,Traveller's Tales,2012,0.0
12893,Traveller's Tales,2013,0.0
12894,Traveller's Tales,2014,0.0
12895,Traveller's Tales,2017,0.0
12896,"Traveller's Tales,Feral Interactive (Mac)",2009,0.0
12897,"Traveller's Tales,Feral Interactive (Mac)",2014,0.0
12898,"Traveller's Tales,TT Games",2017,0.0
12899,"Traveller's Tales,TT Games,Feral Interactive (Mac)",2016,0.08333333333333333
12900,"Travellers Tales,TT Games",2016,0.0
12901,Travian Games GmbH,2015,0.0
12902,"Travis Forkner,Will Nations,Hailee Ammons",2017,1.0
12903,Travis Miller,2017,0.0
12904,Trazzy Entertainment,2015,1.0
12905,Trazzy Entertainment,2016,0.0
12906,Trazzy Entertainment,2017,0.0
12907,Treasure,2014,0.0
12908,Tree Men Games,2017,0.0
12909,TreeFortress Games,2014,0.0
12910,TreeFortress Games,2015,0.3333333333333333
12911,Treehouse Ltd,2014,1.0
12912,Treetop Crew,2016,0.0
12913,Treexy,2017,0.0
12914,"Trek Industries, Inc",2013,0.0
12915,"Trek Industries, Inc",2015,0.0
12916,"Trek Industries, Inc",2016,0.0
12917,"Trek Industries, Inc,Spiral Game Studios",2016,0.0
12918,Trend Redaktions- und Verlagsgesellschaft mbH,2016,0.5
12919,Trend Redaktions- und Verlagsgesellschaft mbH,2017,0.0
12920,"Trend, Soft-Pro",2014,0.0
12921,Trendy Entertainment,2011,0.25
12922,Trendy Entertainment,2012,0.0
12923,Trendy Entertainment,2013,0.0
12924,Trendy Entertainment,2017,0.14285714285714285
12925,Trenton Ng,2015,0.0
12926,TrerPlay,2016,0.0
12927,TrerPlay,2017,0.0
12928,Trese Brothers,2014,0.0
12929,Trese Brothers,2015,0.0
12930,Trese Brothers,2017,0.0
12931,Treyarch,2008,0.0
12932,Treyarch,2010,0.0
12933,Treyarch,2011,0.0
12934,Treyarch,2012,0.0
12935,Treyarch,2013,0.0
12936,Treyarch,2014,0.0
12937,Treyarch,2015,0.0
12938,Treyarch,2016,0.0
12939,Treyarch,2017,0.0
12940,Tri-Coastal Games,2017,0.0
12941,Trial &amp; Error,2015,0.0
12942,Triangle Studios,2015,0.0
12943,Triangle Studios,2017,0.0
12944,Tribal Dreams,1998,0.0
12945,Tribe Studios,2014,1.0
12946,"Tribe Tea,Stas Shostak,Evgeniy Yudin,Alexzander Protasenya,Ruslan Viter",2016,0.0
12947,"Tribe Tea,Stas Shostak,Evgeniy Yudin,Alexzander Protasenya,Ruslan Viter",2017,0.0
12948,Tribeflame,2016,0.0
12949,Tribute Games Inc.,2012,0.0
12950,Tribute Games Inc.,2014,0.0
12951,Tribute Games Inc.,2015,0.0
12952,Tribute Games Inc.,2016,0.0
12953,Tribute Games Inc.,2017,0.0
12954,Trichotomy,2016,0.0
12955,Trickjump Games Ltd,2018,0.0
12956,Trickstar Games,2012,0.0
12957,Trickster Arts,2014,0.5
12958,Trickster Face,2014,0.0
12959,Trickster Games,2006,0.0
12960,Tricktale,2012,0.0
12961,Trident Game Studio,2016,0.0
12962,Trident Game Studio,2017,0.0
12963,Triger Mountain,2016,0.0
12964,Trilith Entertainment Ltd,2017,1.0
12965,Trilobyte Games,1993,0.0
12966,Trilobyte Games,1995,0.0
12967,"Trine Studios,G3 Community Patch Team,Mad Vulture Games",2011,0.0
12968,Trinity Team srls,2017,0.0
12969,Trinket Studios,2017,0.0
12970,Trino Games,2017,0.0
12971,Trinoteam,2011,0.0
12972,Trion Worlds,2013,1.0
12973,Trion Worlds,2014,0.0
12974,Trion Worlds,2015,0.5
12975,Trion Worlds,2016,0.14285714285714285
12976,Trion Worlds,2017,0.09090909090909091
12977,"Trion Worlds, Inc.",2014,0.25
12978,"Trion Worlds, Inc.",2016,0.0
12979,Triple Eh?,2016,0.0
12980,Triple Lasers,2015,0.0
12981,Triple Rush Games,2017,0.0
12982,Triple Tree Studio,2017,0.0
12983,Triple rush games,2017,0.0
12984,Triple-Star Studio,2016,0.0
12985,Triple-Star Studio,2017,0.0
12986,"Triple-Star Studio,Rock Path Collective",2016,0.0
12987,Triple.B.Titles,2013,0.0
12988,TripleBrick,2016,0.0
12989,Tripwire Interactive,2006,0.0
12990,Tripwire Interactive,2009,0.0
12991,Tripwire Interactive,2010,0.0
12992,Tripwire Interactive,2011,0.0
12993,Tripwire Interactive,2012,0.0
12994,Tripwire Interactive,2013,0.0
12995,Tripwire Interactive,2014,0.0
12996,Tripwire Interactive,2016,0.0
12997,"Tripwire Interactive,Anti Matter Games",2013,0.0
12998,"Tripwire Interactive,Kernow Interactive",2016,1.0
12999,Triskell Interactive,2015,0.0
13000,"Tristan Begin,Caleb Klomparens",2017,0.0
13001,Trite Games,2016,0.0
13002,Triumph Studios,2010,0.0
13003,Triumph Studios,2014,0.0
13004,Triumph Studios,2015,0.0
13005,"Triumph Studios,Virtual Programming",2007,0.0
13006,"Triumph Studios,Virtual Programming",2008,0.0
13007,"Triumph Studios,Virtual Programming",2009,0.0
13008,Triverske,2015,0.0
13009,Triverske,2016,0.0
13010,Triverske,2017,0.0
13011,Troika Games,2004,0.0
13012,Trokardia,2018,0.0
13013,True Illusion Software,2016,0.0
13014,TrueThought,2009,0.0
13015,Try This At Home,2017,0.0
13016,Tryzna83,2016,0.0
13017,Tryzna83,2017,0.0
13018,Träumendes Mädchen,2017,0.6666666666666666
13019,Tsunehiko Shimazu,2017,0.0
13020,Tuesday Society,2015,0.0
13021,Tundra Games Ltd,2017,0.0
13022,Tuomo Laine,2014,1.0
13023,Tuomo Laine,2015,0.0
13024,Tuomo Laine,2017,0.0
13025,Tuque Games,2016,0.5
13026,Turbo Pixel Studios,2014,0.0
13027,Turbo Tape Games,2012,0.0
13028,Turbo Tape Games,2017,0.0
13029,Turbulent Designs,2017,0.0
13030,Turbulon Interactive,2016,0.0
13031,Turmoil Games,2015,0.0
13032,Turning Wheel LLC,2015,0.0
13033,Turnopia,2014,0.0
13034,Turnopia,2016,0.0
13035,Turnopia,2017,0.0
13036,Turtle Cream,2012,0.0
13037,Turtle Cream &amp; Pokpoong Games,2013,0.0
13038,"Turtle Cream,PokPoong Games",2014,0.0
13039,Turtle Rock Studios,2015,0.3333333333333333
13040,Turtle Sandbox,2014,0.0
13041,Turtle Sandbox LLC,2015,1.0
13042,"Turupawn,Ceteco,bobbyliciou5,morghan831,immac",2017,0.0
13043,Tusha Works,2017,0.0
13044,Tusky Games,2017,0.0
13045,Tuttifrutti Interactive,2017,0.0
13046,Tuwi Michael Nannings,2016,1.0
13047,Tvee Games,2017,0.0
13048,Twelve Games,2014,0.0
13049,Twelve Games,2015,0.0
13050,Twelve Tiles,2015,0.0
13051,Twice Circled,2015,0.0
13052,Twice Circled,2016,0.0
13053,TwinDrills,2015,0.0
13054,Twisted Pixel Games,2009,0.0
13055,Twisted Pixel Games,2013,0.0
13056,Twisted Pixel Games,2014,0.0
13057,Twistplay,2017,0.0
13058,"Twistplay,Rodeo Games",2015,0.5
13059,Two Desperados,2014,0.0
13060,Two Desperados,2015,0.0
13061,Two Mammoths,2017,0.0
13062,Two Man Army Games L.L.C,2016,0.0
13063,"Two Man Army Games, L.L.C",2016,0.0
13064,Two Tribes,2010,0.0
13065,Two Tribes,2011,0.0
13066,Two Tribes,2013,0.0
13067,Two Tribes,2016,0.0
13068,Two thousand and one entertainment studio,2017,0.0
13069,"Ty Taylor and Mario Castañeda,The Quantum Astrophysicists Guild",2013,0.0
13070,Tydecon Games,2017,0.0
13071,"Tyler Myers,Justin Wolf",2016,0.0
13072,"Tyler Paulley,Devin Rataiczak",2017,0.0
13073,Tyler Pomplon,2017,0.0
13074,"Tyler Rogers,David Colson",2017,1.0
13075,Tyler Stansfield Jaggers,2017,0.0
13076,Tyler Warren,2015,0.0
13077,Tymon Zgainski,2015,0.0
13078,Tyrone Hunt,2016,0.0
13079,Tzar Leonardi,2017,1.0
13080,U Game Me,2016,0.0
13081,U-Play Online,2016,0.0
13082,U-Play Online,2017,0.0
13083,U.S. Army,2015,1.0
13084,U24 Solutions,2017,1.0
13085,U7 committee,2018,1.0
13086,UAA Software,2016,0.0
13087,"UBIart Montpellier,Feral Interactive (Mac)",2012,0.0
13088,UD,2015,1.0
13089,UFO Crash Games,2016,0.0
13090,UIG International GmbH,2014,0.0
13091,ULTRA ULTRA,2017,0.0
13092,UMEO Studios,2017,0.0
13093,UNBALANCE Corporation,2015,0.0
13094,"UNBALANCE Corporation,Rémi Coulom SAS",2016,0.0
13095,UNDEAD,2015,0.0
13096,UNIOCS,2017,0.0
13097,UNIT9,2015,0.0
13098,"UNKNOWN GAMES,M2 Co.,LTD",2016,0.0
13099,URSE Games,2007,0.0
13100,URSE Games,2008,0.0
13101,URSE Games,2010,0.0
13102,URSE Games,2015,0.0
13103,USAmsterdamn,2016,0.0
13104,UUUU Interactive,2016,0.0
13105,Uber Entertainment,2011,0.0
13106,Uber Entertainment,2012,1.0
13107,Uber Entertainment,2014,0.5
13108,Uber Entertainment,2015,0.0
13109,Ubisoft,2003,0.0
13110,Ubisoft,2004,0.0
13111,Ubisoft,2005,0.0
13112,Ubisoft,2007,0.0
13113,Ubisoft,2010,0.0
13114,Ubisoft,2011,0.0
13115,Ubisoft,2013,0.0
13116,Ubisoft,2014,0.0
13117,Ubisoft,2015,0.0
13118,Ubisoft,2016,0.1
13119,Ubisoft,2017,0.0
13120,Ubisoft  Shanghaï,2009,0.0
13121,Ubisoft  Shanghaï,2012,0.0
13122,Ubisoft - San Francisco,2012,0.008771929824561403
13123,Ubisoft - San Francisco,2013,0.0
13124,Ubisoft - San Francisco,2014,0.0
13125,Ubisoft - San Francisco,2015,0.0
13126,Ubisoft - San Francisco,2016,0.0
13127,Ubisoft - San Francisco,2017,0.0
13128,Ubisoft - San Franciscos,2014,0.0
13129,"Ubisoft Annecy,Ubisoft Montpellier,Ubisoft Kiev",2016,0.0
13130,"Ubisoft Annecy,Ubisoft Montpellier,Ubisoft Kiev",2017,0.0
13131,"Ubisoft Annecy,Ubisoft Montpellier,Ubisoft Kiev,Ubisoft Belgrade",2017,0.0
13132,Ubisoft Blue Byte Studio,2005,0.0
13133,"Ubisoft Bulgaria,Ubisoft Montpellier",2007,0.0
13134,Ubisoft Entertainment,2016,0.0
13135,Ubisoft Entertainment,2017,1.0
13136,Ubisoft Montpellier,2011,0.0
13137,Ubisoft Montpellier,2014,0.0
13138,Ubisoft Montreal,2005,0.0
13139,Ubisoft Montreal,2006,0.0
13140,Ubisoft Montreal,2008,0.0
13141,Ubisoft Montreal,2010,0.0
13142,Ubisoft Montreal,2011,0.0
13143,Ubisoft Montreal,2012,0.0
13144,Ubisoft Montreal,2013,0.0
13145,Ubisoft Montreal,2014,0.0
13146,Ubisoft Montreal,2015,0.5
13147,Ubisoft Montreal,2016,0.0
13148,Ubisoft Montreal,2017,0.0
13149,"Ubisoft Montreal, Massive Entertainment, and Ubisoft Shanghai",2012,0.0
13150,"Ubisoft Montreal, Massive Entertainment, and Ubisoft Shanghai",2013,0.0
13151,"Ubisoft Montreal, Red Storm, Shanghai, Toronto, Kiev",2014,0.0
13152,"Ubisoft Montreal, Red Storm, Shanghai, Toronto, Kiev",2015,0.0
13153,"Ubisoft Montreal,Ubisoft Quebec,Ubisoft Toronto,Blue Byte",2017,0.0
13154,Ubisoft Montréal,2014,0.0
13155,"Ubisoft Paris,Red Storm Entertainment",2012,0.0
13156,"Ubisoft Paris,Red Storm Entertainment",2013,0.0
13157,"Ubisoft Paris,Ubisoft Annecy,Ubisoft Bucharest,Ubisoft Montpellier,Ubisoft Milan,Reflections",2017,0.0
13158,"Ubisoft Paris,Ubisoft Annecy,Ubisoft Bucharest,Ubisoft Montpellier,Ubisoft Milan,Reflections,Ubisoft Belgrade",2017,0.0
13159,"Ubisoft Paris,Ubisoft Pune",2016,0.0
13160,Ubisoft Pune,2017,0.0
13161,"Ubisoft Quebec, in collaboration with Ubisoft Annecy, Bucharest, Kiev, Montreal, Montpellier, Shanghai, Singapore, Sofia, Toronto studios",2015,0.2857142857142857
13162,"Ubisoft Quebec, in collaboration with Ubisoft Annecy, Bucharest, Kiev, Montreal, Montpellier, Shanghai, Singapore, Sofia, Toronto studios",2016,0.0
13163,Ubisoft Reflections,2007,0.0
13164,Ubisoft Romania,2007,0.0
13165,Ubisoft Romania,2008,0.0
13166,Ubisoft Romania,2010,0.0
13167,Ubisoft San Francisco,2017,0.0
13168,Ubisoft Sofia,2014,0.0
13169,"Ubisoft Sofia,Ubisoft Kiev",2015,0.0
13170,Ubisoft Toronto,2013,0.0
13171,Ubisoft – San Francisco,2012,0.0
13172,"Ugly Beard Games, LLC",2016,0.0
