,user_id,items_count,price,recommend
53075,Shuldion,103,818.36,Sin Recomendaciones
53076,Shupah,84,712.4,Sin Recomendaciones
53077,ShureddoWeaboo,80,319.78999999999996,100.0
53078,ShutUpAndGame,24,189.9,100.0
53079,Shutyerfly,29,399.84999999999997,Sin Recomendaciones
53080,Shweety,12,0.0,100.0
53081,Shykorus_Wilde_Totora,134,1981.1299999999999,Sin Recomendaciones
53082,Sialiaaa,61,668.52,Sin Recomendaciones
53083,Sicbanterads,25,139.91,Sin Recomendaciones
53084,Sicero,391,5071.72,Sin Recomendaciones
53085,SicilianSorcerer,135,1441.61,100.0
53086,SickCuntt,202,1983.1,80.0
53087,SickZoid,307,3427.47,100.0
53088,Sick_Sim,136,1355.25,80.0
53089,Sickface123,116,750.56,Sin Recomendaciones
53090,Sicklane,72,803.4399999999999,Sin Recomendaciones
53091,Sickojosh,32,324.78,100.0
53092,Sickosno,161,2086.72,100.0
53093,Sickunt123,61,542.65,100.0
53094,SiegHeiLL,16,242.9,Sin Recomendaciones
53095,Sifty,116,1655.8799999999999,Sin Recomendaciones
53096,Sigg9,429,6081.14,Sin Recomendaciones
53097,SigmaSw3g,51,227.85,Sin Recomendaciones
53098,Siilan,225,2889.25,100.0
53099,SikHTN,76,775.48,Sin Recomendaciones
53100,SilemerBall,40,321.78,100.0
53101,SilenceTheFurryGamer,41,59.95,Sin Recomendaciones
53102,SilencerLX,433,5138.29,100.0
53103,SilentKillerRocks,11,245.85999999999999,Sin Recomendaciones
53104,SilentKillerXXI,95,944.57,Sin Recomendaciones
53105,Silentfantasia,98,435.19,100.0
53106,Silfeon,6,99.96999999999998,Sin Recomendaciones
53107,SiliconGuerilla,97,1137.66,Sin Recomendaciones
53108,SillyBilly1089,100,282.8,100.0
53109,SillyGirlXxX,106,1078.28,Sin Recomendaciones
53110,Silpenis,82,643.5,Sin Recomendaciones
53111,Silvaswat,366,5593.12,Sin Recomendaciones
53112,SilverFoxGames,147,2268.7999999999997,Sin Recomendaciones
53113,SilverShade54,8,91.93,Sin Recomendaciones
53114,Silverimate47,139,1719.62,100.0
53115,Silvias,1,0.0,Sin Recomendaciones
53116,SilvusRocks,5,0.0,Sin Recomendaciones
53117,Simas1,46,89.91,66.66666666666666
53118,Simcra,84,923.51,100.0
53119,Simipoo,152,1607.94,0.0
53120,SimonB252,83,430.79,100.0
53121,SimonCheahYeeFei,5,19.99,100.0
53122,SimplePixels,77,743.42,100.0
53123,SimplyDope,1,0.0,Sin Recomendaciones
53124,SimplyKappa,45,443.69,100.0
53125,Simplykicks,6,19.99,Sin Recomendaciones
53126,Simpsonsjr,175,1011.67,100.0
53127,Sindssyge,37,148.88,Sin Recomendaciones
53128,Sinfulwalrus,119,1436.1299999999999,Sin Recomendaciones
53129,Singeaninja,79,730.52,100.0
53130,Singed,48,758.66,Sin Recomendaciones
53131,SingerTechnology,8,69.96000000000001,100.0
53132,Singularity_iOS,279,3372.83,100.0
53133,SirAlung,7,24.98,Sin Recomendaciones
53134,SirBigDickJohnson,118,953.4,100.0
53135,SirBob,124,968.8499999999999,100.0
53136,SirBumper,9,79.96,Sin Recomendaciones
53137,SirButtlordOfThe5KingdomsOfShit,120,1179.95,Sin Recomendaciones
53138,SirCanadianGuy,43,375.75,100.0
53139,SirCrazyG,51,569.63,0.0
53140,SirCyanide,60,680.64,Sin Recomendaciones
53141,SirDickingson,355,3500.27,0.0
53142,SirDoober,51,437.71999999999997,Sin Recomendaciones
53143,SirHenreth,2,24.98,Sin Recomendaciones
53144,SirHolyCow,20,305.82,100.0
53145,SirIDK,22,49.96,Sin Recomendaciones
53146,SirJackals,54,304.85,Sin Recomendaciones
53147,SirJackman,82,1211.37,Sin Recomendaciones
53148,SirL4G4L0T,41,447.72,Sin Recomendaciones
53149,SirMasterBaiter,66,711.67,100.0
53150,SirMicrowavee,137,1667.8,50.0
53151,SirNeon,270,1946.6799999999998,100.0
53152,SirOmnicron,1,0.0,Sin Recomendaciones
53153,SirParadiseLost,189,2535.5,75.0
53154,SirReginaldBrah,131,1450.41,Sin Recomendaciones
53155,SirRockOfPetville,107,1246.31,Sin Recomendaciones
53156,SirSam_sizzlin,67,825.4699999999999,Sin Recomendaciones
53157,SirSloth_,86,780.39,100.0
53158,SirSquatchinson,20,219.87,Sin Recomendaciones
53159,SirStabby,76,523.59,Sin Recomendaciones
53160,SirThomas99,58,1437.18,100.0
53161,SirThunderbolt,29,254.84,Sin Recomendaciones
53162,SirTired,161,2163.8,100.0
53163,SirTremain,258,3481.89,Sin Recomendaciones
53164,SirTrollbuscus,599,6862.89,100.0
53165,SirWheaticus,79,741.54,100.0
53166,Sir_Beansalot,363,4470.91,100.0
53167,Sir_Bruce_Lee,422,4332.2,Sin Recomendaciones
53168,Sir_Hazardous,173,1962.69,66.66666666666666
53169,Sir_Incognito,70,729.57,50.0
53170,Sir_Melon,61,592.52,100.0
53171,Sir_Scmoofie,150,1886.6599999999999,100.0
53172,SirexPower,1640,11011.84,33.33333333333333
53173,Sirf-,43,436.72999999999996,Sin Recomendaciones
53174,Sirgod,71,564.61,Sin Recomendaciones
53175,Sirtriangulo,43,369.81,Sin Recomendaciones
53176,Sitchy,523,6228.64,100.0
53177,SiteYouAreEll,49,635.54,100.0
53178,SithBen,100,1330.21,100.0
53179,SitteNKitteNMitteN,241,1884.98,100.0
53180,Sk8erboiHongKong,8,134.97,100.0
53181,Skaaaaai,1,0.0,Sin Recomendaciones
53182,SkecksCSGO,17,104.94,Sin Recomendaciones
53183,Skeletah,69,653.66,Sin Recomendaciones
53184,Skells,79,1096.1,Sin Recomendaciones
53185,Skepps1,107,933.22,100.0
53186,Ski11ed,31,200.85999999999999,Sin Recomendaciones
53187,SkiII,58,614.57,Sin Recomendaciones
53188,Skillbot123,71,817.53,100.0
53189,SkillzXtreme,2,14.99,Sin Recomendaciones
53190,SkinnyPirate,207,1930.06,100.0
53191,Skinnyninja,363,4768.889999999999,Sin Recomendaciones
53192,Skippy333,35,305.78999999999996,100.0
53193,Skirin200,138,764.47,50.0
53194,SkittleRage,189,1629.3,100.0
53195,Skitzuscuntis,68,779.52,Sin Recomendaciones
53196,Skketched,74,1036.42,100.0
53197,Skordeman,97,773.49,50.0
53198,SkorpionEVO1809,13,247.91,Sin Recomendaciones
53199,Skr0fsnews,72,923.51,Sin Recomendaciones
53200,Skrill3x225,126,1027.17,0.0
53201,Skrubnator101,9,89.94,Sin Recomendaciones
53202,Skruffy702,44,429.23,Sin Recomendaciones
53203,Skrytwo,45,421.76,100.0
53204,Skudz,101,1353.22,100.0
53205,SkullainnLovesGoats,83,1120.49,100.0
53206,Skullrider101,39,389.77,100.0
53207,Skulzie,41,479.71,Sin Recomendaciones
53208,SkumbagSpokes,63,736.56,100.0
53209,Skumzy,34,345.76,Sin Recomendaciones
53210,SkungIThrasher1,47,330.78,Sin Recomendaciones
53211,Skupy,77,631.53,Sin Recomendaciones
53212,Skuxii,197,1277.6399999999999,100.0
53213,Skwoad,159,2006.9,100.0
53214,SkyFlashBR,254,1823.61,75.0
53215,SkyVocals,21,129.9,Sin Recomendaciones
53216,SkyXeon,22,204.85999999999999,Sin Recomendaciones
53217,Sky_Wolf,156,1854.8799999999999,Sin Recomendaciones
53218,Skydogsgaming,17,163.92,100.0
53219,Skypikz,57,373.77,Sin Recomendaciones
53220,Skyse,60,539.43,Sin Recomendaciones
53221,Skytorn,453,6133.07,Sin Recomendaciones
53222,Skyver_,72,632.61,100.0
53223,Skywynn,79,800.4499999999999,Sin Recomendaciones
53224,Skyy15,33,158.88,Sin Recomendaciones
53225,SladeWillsonDeathstroke,245,3457.77,100.0
53226,Slaininsane666,67,626.5799999999999,Sin Recomendaciones
53227,Slamosis,21,128.91,66.66666666666666
53228,SlapMyAssAndCallMeSusan,64,326.74,100.0
53229,SlapstickGhost,201,2080.36,100.0
53230,Slavishbear,282,3830.79,100.0
53231,Slavonic,218,1683.68,100.0
53232,SlaydenL,130,2012.0,100.0
53233,Slaye_114,65,872.4399999999999,Sin Recomendaciones
53234,Slayer-Bld,77,475.59,100.0
53235,SlayerSaxi,12,44.97,Sin Recomendaciones
53236,Slayerboy45,40,435.78999999999996,Sin Recomendaciones
53237,SleazySpider,122,1417.85,Sin Recomendaciones
53238,SleepyMate,79,785.59,100.0
53239,SleepyVioletteChan,33,335.74,100.0
53240,SlenderFox,72,614.75,Sin Recomendaciones
53241,SlenderIAm,130,1142.35,100.0
53242,SlendyStoleMePingas,49,413.73,Sin Recomendaciones
53243,Slicorice,33,19.98,0.0
53244,SlidzorJ,174,1770.8799999999999,100.0
53245,SlimShady9,25,109.92,Sin Recomendaciones
53246,Slinkzxo,19,249.9,Sin Recomendaciones
53247,Slipk24,29,245.86,Sin Recomendaciones
53248,SlipperyPiggy,132,1580.02,100.0
53249,Slipperypickle139,12,144.92,Sin Recomendaciones
53250,SlipsSteam,261,2753.24,100.0
53251,Slipzpers,46,549.41,100.0
53252,Sloppyarsebag,23,284.84999999999997,Sin Recomendaciones
53253,Sloppylewy,322,3577.32,Sin Recomendaciones
53254,Sloth--,114,775.4599999999999,Sin Recomendaciones
53255,SlothTime,5,9.99,100.0
53256,SlurpDog,90,250.82,50.0
53257,Slushi,77,771.24,Sin Recomendaciones
53258,SlutOnTheSpit,62,906.57,100.0
53259,SlyJye,31,303.8,Sin Recomendaciones
53260,Sly_Elf,109,1107.28,100.0
53261,Slyme9,54,863.51,Sin Recomendaciones
53262,Slynx_,155,1795.1499999999999,83.33333333333334
53263,Sm00th-Ice,13,95.91,Sin Recomendaciones
53264,Sm1lestheBear,82,935.35,Sin Recomendaciones
53265,Sm1ley96,24,129.93,100.0
53266,SmahinPingaz,131,1255.23,Sin Recomendaciones
53267,Smeegan,313,3255.4,50.0
53268,SmellingSavage,63,687.66,100.0
53269,SmellyVirus,33,152.87,100.0
53270,SmeshDoge,45,465.77,100.0
53271,SmiLeGaming06660,20,34.98,0.0
53272,Smiggleton,109,1494.26,100.0
53273,Smiley_Riley02,62,593.7,100.0
53274,Smileygamer,43,209.91,Sin Recomendaciones
53275,SmithRamone,243,1223.33,100.0
53276,Smithagent,52,288.76,100.0
53277,Smithies,50,580.6899999999999,50.0
53278,SmithsChips,52,554.6899999999999,Sin Recomendaciones
53279,Smithschipz,119,1185.1,Sin Recomendaciones
53280,Smithy199,107,1210.37,100.0
53281,Smithy2700,99,1185.4,100.0
53282,Smithy_the_god,76,996.4599999999999,Sin Recomendaciones
53283,SmokaBluntos,720,7331.44,66.66666666666666
53284,Smokingbullet2,167,2270.09,Sin Recomendaciones
53285,Smoobss,162,2081.58,100.0
53286,Smooth_Move,4,0.0,Sin Recomendaciones
53287,Smorfmans,10,144.95000000000002,Sin Recomendaciones
53288,SmossyBoiRulesALL,247,1024.39,Sin Recomendaciones
53289,Smykify,118,1539.86,Sin Recomendaciones
53290,Sn00peh,21,135.9,Sin Recomendaciones
53291,SnApLaDanke,55,226.85999999999999,100.0
53292,Snailx3,50,451.74,Sin Recomendaciones
53293,Snake8,47,249.76,100.0
53294,SnakeSS,96,991.29,100.0
53295,SnakeTails,78,543.45,100.0
53296,Snakeyes16,3,50.97,Sin Recomendaciones
53297,Snaplez,92,801.46,100.0
53298,SneaaakyFuckingSniper,16,254.66000000000003,Sin Recomendaciones
53299,Sneaki,82,943.39,0.0
53300,SneakyDNinja,29,187.9,Sin Recomendaciones
53301,SneakyPete9,75,1021.53,50.0
53302,Sneakyyyy,121,578.8100000000001,75.0
53303,Sneezybruh,21,204.91,Sin Recomendaciones
53304,Snickerbones,418,4788.41,100.0
53305,Snifflez,301,3702.18,100.0
53306,SniffyDiagram,233,2484.5099999999998,50.0
53307,SnipeDemon,118,944.36,100.0
53308,Sniper64824,276,2686.38,100.0
53309,SniperMortal,53,464.76,100.0
53310,SniperSnake69,238,3569.85,Sin Recomendaciones
53311,Sniper_Ace,9,16.98,Sin Recomendaciones
53312,SnipinAllDay,11,44.97,Sin Recomendaciones
53313,SnipingWarrior,51,712.41,Sin Recomendaciones
53314,Snook,27,204.79999999999998,Sin Recomendaciones
53315,Snoresville,79,415.68,100.0
53316,SnottiestDuck,286,3423.9,100.0
53317,SnowBlind_Dave,95,1126.27,Sin Recomendaciones
53318,SnowDeLaMeme,152,1698.85,66.66666666666666
53319,SnowDonut,137,1658.12,Sin Recomendaciones
53320,SnowGolem1,13,86.94,Sin Recomendaciones
53321,SnowZoneHD,101,938.42,Sin Recomendaciones
53322,Snowballx,132,1452.87,Sin Recomendaciones
53323,Snowy427,85,395.53000000000003,100.0
53324,SnowyDao,25,180.93,100.0
53325,SnowyGnar,96,521.68,100.0
53326,SnowyKing,54,476.21999999999997,Sin Recomendaciones
53327,SnuffyKiins,469,4849.51,100.0
53328,Snuzzel,44,524.74,Sin Recomendaciones
53329,SoCloseItHurts,50,600.67,Sin Recomendaciones
53330,SoFknKawaii,94,938.3,Sin Recomendaciones
53331,SoLaRXXX,7,159.94,Sin Recomendaciones
53332,SoNiKSoul,9,24.98,Sin Recomendaciones
53333,SoOutOfLuck,79,681.02,100.0
53334,SoPhantastic,66,885.48,100.0
53335,SoTotallyPro,180,1358.1,100.0
53336,SociopathicDestruction,141,979.37,50.0
53337,Socktoppet,60,921.56,50.0
53338,Socpuppet,134,1641.86,Sin Recomendaciones
53339,Socratiez,26,161.87,Sin Recomendaciones
53340,SodaLicious,152,1532.83,100.0
53341,SoenBR,44,160.89,100.0
53342,SoftwareProblem,69,487.81,100.0
53343,Sokiwi,138,1549.99,100.0
53344,SolarTech,37,314.85,Sin Recomendaciones
53345,SoleSaliva,137,238.78,100.0
53346,Solgath,223,3136.31,Sin Recomendaciones
53347,SolidCygnus,11,74.94,Sin Recomendaciones
53348,SoloWing3844,279,3187.91,100.0
53349,Solonx,34,149.91,100.0
53350,SolsticeEquinox,20,209.85999999999999,Sin Recomendaciones
53351,SoltanRoseberg,33,39.96,Sin Recomendaciones
53352,Solvant,45,347.78999999999996,Sin Recomendaciones
53353,SomeAnimeShit,28,109.94,Sin Recomendaciones
53354,SomeAussieGamer,135,1439.03,Sin Recomendaciones
53355,SomeDudeWhoLikesOldGames,81,937.42,100.0
53356,SomeGuyButNotThatGuy,20,169.92,Sin Recomendaciones
53357,SomeGuySurviving,97,919.31,Sin Recomendaciones
53358,SomeGuyThatPlaysGames,153,1544.15,71.42857142857143
53359,SomeKoolGuyx3,5,24.979999999999997,Sin Recomendaciones
53360,SomeRandomCarrot,94,337.63,100.0
53361,SomeRandomNewAccount,8,14.99,100.0
53362,SomeRandomSociopath,328,3649.6,100.0
53363,SomeURLTag,30,324.82,Sin Recomendaciones
53364,Somebody58,63,587.5699999999999,Sin Recomendaciones
53365,Someguywhomakesstoof,66,880.47,Sin Recomendaciones
53366,Someone76,15,189.91,0.0
53367,SomeoneNamedLink,16,134.93,100.0
53368,SomethingFancy,6,76.94,Sin Recomendaciones
53369,SomethingSpare,103,1357.28,Sin Recomendaciones
53370,Somite11,882,1042.53,100.0
53371,Sonetelapone,43,517.71,Sin Recomendaciones
53372,SonicMCGamer,19,118.91,Sin Recomendaciones
53373,SonicSounds1711,155,2035.75,83.33333333333334
53374,Sonicearth,12,170.9,Sin Recomendaciones
53375,Sonny6155,8,29.98,Sin Recomendaciones
53376,Soongnaja,86,876.35,Sin Recomendaciones
53377,Soopookoo,89,1224.36,Sin Recomendaciones
53378,Sooshie,12,127.92999999999999,Sin Recomendaciones
53379,Sopa00,170,1533.84,100.0
53380,SophieTheDropbear,13,124.95000000000002,Sin Recomendaciones
53381,Sophop_Chicken,197,1750.04,Sin Recomendaciones
53382,Soppro,5,54.980000000000004,Sin Recomendaciones
53383,Sora2Keyblades,23,209.87,Sin Recomendaciones
53384,SoraThailand,113,392.7,100.0
53385,Soracaz,49,735.62,0.0
53386,SordiDeplordi,2,0.0,Sin Recomendaciones
53387,Sorefinger,14,126.91,100.0
53388,SorenTheOwl,66,641.66,80.0
53389,Soriuuz,138,1465.1,Sin Recomendaciones
53390,Sorotix,199,1727.86,Sin Recomendaciones
53391,SorryIloveemilia,159,2496.7599999999998,100.0
53392,Sorryforbeingbad,85,700.42,33.33333333333333
53393,Sosaia,53,442.72999999999996,100.0
53394,Soskii,260,3083.11,100.0
53395,Sothere,378,4791.85,Sin Recomendaciones
53396,Sotnas05,22,297.84,Sin Recomendaciones
53397,Sototallypom,23,236.85999999999999,Sin Recomendaciones
53398,Sotrung,157,1773.5,100.0
53399,SougoSS,65,745.43,100.0
53400,SoulDastunnel,138,1104.14,100.0
53401,SoulJamboree,74,815.55,0.0
53402,SoulLunarWolf,4,4.99,Sin Recomendaciones
53403,SoulScene,100,1156.49,Sin Recomendaciones
53404,SoulSteeler05,33,229.87,Sin Recomendaciones
53405,Souless_Serpent,323,4068.87,Sin Recomendaciones
53406,Soulfier,209,2020.42,Sin Recomendaciones
53407,Souloh,13,74.94,Sin Recomendaciones
53408,Soulstealers,170,1810.8999999999999,66.66666666666666
53409,SoumiKim,65,489.69,100.0
53410,Sound_Wav3,58,603.64,Sin Recomendaciones
53411,Soupermang,160,2017.87,Sin Recomendaciones
53412,Soupre,83,490.69,Sin Recomendaciones
53413,SourNipples,49,582.71,100.0
53414,SouseisekiChan,390,5187.86,Sin Recomendaciones
53415,South393,57,642.62,Sin Recomendaciones
53416,SouthDoom,32,296.67,Sin Recomendaciones
53417,SovietLobster,38,343.77,100.0
53418,Soviet_Steve,140,1440.79,83.33333333333334
53419,SovietskieKivi,104,1309.1399999999999,50.0
53420,SoyCrab,9,19.98,Sin Recomendaciones
53421,Sp3ctre,571,4195.95,62.5
53422,SpExXkRiWestPacIsDeadLongLive,155,1553.09,66.66666666666666
53423,SpKT8_Me,38,501.71,Sin Recomendaciones
53424,SpLiCeD_PhoeniX,35,280.84999999999997,Sin Recomendaciones
53425,SpaceAndroid2,99,740.42,Sin Recomendaciones
53426,SpaceDragon6,99,811.36,Sin Recomendaciones
53427,SpaceLegolas,502,6278.38,Sin Recomendaciones
53428,SpaceyTV,18,64.95,Sin Recomendaciones
53429,Spacker3,18,174.89000000000001,Sin Recomendaciones
53430,Spadge5000,32,348.76,100.0
53431,Spagggggetttttti,231,2009.53,50.0
53432,SpaghettiNoodles,62,331.8,100.0
53433,Spaikee,39,234.86999999999998,Sin Recomendaciones
53434,SpakAttk,87,1197.33,100.0
53435,SpamIrwin,305,4006.83,100.0
53436,SparkierOcean53,132,1054.12,Sin Recomendaciones
53437,Sparkle15736Christian,16,29.98,100.0
53438,SparklezTheTurtle,71,721.55,Sin Recomendaciones
53439,SparkyBang,88,806.38,Sin Recomendaciones
53440,Sparkzh2o,126,1422.14,100.0
53441,Sparon,109,977.38,100.0
53442,Spartan1017,109,1003.49,Sin Recomendaciones
53443,Spasticmario,46,306.71,100.0
53444,SpatialWheel14,112,1475.2,Sin Recomendaciones
53445,Spawn_Killer,14,79.94999999999999,100.0
53446,Spawnofelfdude,179,2167.5,100.0
53447,SpazCamel,256,5979.0199999999995,100.0
53448,SpazNZ,190,1820.49,Sin Recomendaciones
53449,SpazOutHD,44,457.71999999999997,Sin Recomendaciones
53450,Spazboi420,138,1608.93,Sin Recomendaciones
53451,Spazzykins,151,2417.7599999999998,Sin Recomendaciones
53452,Spclst69,35,423.74,Sin Recomendaciones
53453,SpecGames,99,892.46,77.77777777777779
53454,Speccuberly,60,591.62,Sin Recomendaciones
53455,SpecialFireBrigade8,329,3630.49,90.0
53456,SpecialKAUS,89,1105.46,100.0
53457,SpecialKid,52,642.68,Sin Recomendaciones
53458,SpecialSomeone,28,402.78999999999996,100.0
53459,Specied,53,203.84,0.0
53460,Specimen11,6,43.94,Sin Recomendaciones
53461,Spector011,13,99.93,Sin Recomendaciones
53462,Spectre11,132,1027.22,100.0
53463,SpectreFoung,24,245.82,100.0
53464,SpectreGuy2015,37,206.79,100.0
53465,Spectro189,59,566.65,66.66666666666666
53466,Spedkid,52,368.77,Sin Recomendaciones
53467,Speed_Dealing_Poosy_Slayer,15,179.89999999999998,Sin Recomendaciones
53468,Speed_Sabre,28,369.79,100.0
53469,Speedking3002,61,534.67,Sin Recomendaciones
53470,SpeedyPandaa,43,335.75,Sin Recomendaciones
53471,Spekl,104,1450.22,100.0
53472,SpewinRainbows,43,420.71999999999997,Sin Recomendaciones
53473,SphereAce,25,28.96,100.0
53474,SphinxieHD,58,392.84000000000003,Sin Recomendaciones
53475,SpiceyPanda,138,1802.92,100.0
53476,SpicyHolo,71,779.05,Sin Recomendaciones
53477,SpicyPepperOfficial,30,137.89,100.0
53478,SpiderFast,47,252.87,Sin Recomendaciones
53479,SpiderTheLoko,106,1147.12,50.0
53480,SpiderZombie,125,972.4599999999999,87.5
53481,SpideySensibility,3,19.98,Sin Recomendaciones
53482,SpiicyOrange,290,2381.7,66.66666666666666
53483,Spik_eey,82,1260.11,100.0
53484,SpikedMilk,54,934.62,Sin Recomendaciones
53485,SpikeyKun,12,172.94,Sin Recomendaciones
53486,Spinaloko,67,614.49,Sin Recomendaciones
53487,SpineMusician,209,2099.41,Sin Recomendaciones
53488,Spirit02,37,152.89000000000001,0.0
53489,SpiritOfDeath2,277,3563.67,100.0
53490,SpiritWave,10,57.94,100.0
53491,Spiritedaway1,14,164.9,100.0
53492,Spiroik,30,413.76,Sin Recomendaciones
53493,Spitfire182GE,171,1992.07,85.71428571428571
53494,Splendour43,88,1187.12,Sin Recomendaciones
53495,Splifz,32,328.79,100.0
53496,Spludge,322,4337.3099999999995,Sin Recomendaciones
53497,Spoder_XaXX,77,912.24,100.0
53498,SpongbobeebU,76,455.06,100.0
53499,SpongeNips,57,533.66,100.0
53500,SpongeThe2nd,148,2497.6,Sin Recomendaciones
53501,SpongeyIsSweg,55,243.78,100.0
53502,SponsoredByBenQ,135,556.33,100.0
53503,Spoodzz,46,353.68,100.0
53504,SpookEGI,176,2616.63,Sin Recomendaciones
53505,Spooky4me,133,657.39,100.0
53506,SpookySpazo,40,333.72,100.0
53507,SpookyTheNotCuteGhost,41,474.72,100.0
53508,Spoongegarred,51,422.8,100.0
53509,Sporial-Oriiius-Umbria,139,1644.04,100.0
53510,SporkDesigns,106,1047.19,85.71428571428571
53511,Spreii,24,69.95,100.0
53512,Spriteling,41,206.85,0.0
53513,SpudLord,186,1852.54,100.0
53514,Spuke134,39,362.78,Sin Recomendaciones
53515,Spy21,5,29.97,Sin Recomendaciones
53516,SpyLab,259,2742.33,100.0
53517,SpyNotSpy,63,901.5,Sin Recomendaciones
53518,Spyrold,73,713.43,Sin Recomendaciones
53519,SqrRoot1,48,519.71,100.0
53520,Squareboy971P,41,355.69,Sin Recomendaciones
53521,Squarp13,76,1063.51,0.0
53522,Squattson,28,315.85,Sin Recomendaciones
53523,Squid-lel,41,178.33,0.0
53524,Squiddicals,154,650.51,100.0
53525,Squidfish2,22,139.88,100.0
53526,Squiggley,162,1519.19,100.0
53527,SquigiTheSpy,82,746.42,Sin Recomendaciones
53528,SquirrelJoe,96,682.4399999999999,100.0
53529,Sshakabrahhh,40,291.8,Sin Recomendaciones
53530,St3863,69,1046.53,50.0
53531,St3althMei5ter,2,0.0,Sin Recomendaciones
53532,Stackamo,86,1034.36,Sin Recomendaciones
53533,Stagdage,145,2003.83,100.0
53534,Stagnantslug,73,1201.43,Sin Recomendaciones
53535,StalePancake,120,1512.06,Sin Recomendaciones
53536,Stalker669,147,696.69,66.66666666666666
53537,Stalkmemuch,25,293.83,100.0
53538,StandOff92,79,1165.36,Sin Recomendaciones
53539,StandOffLion996,50,457.73,100.0
53540,Standin_Legolas,33,122.91,100.0
53541,StanleyLahood,55,352.64,Sin Recomendaciones
53542,Stanyer,48,643.63,Sin Recomendaciones
53543,StarBunny,11,124.73,Sin Recomendaciones
53544,Star_Blaze,11,114.92,Sin Recomendaciones
53545,StarchyBoy,125,1234.21,100.0
53546,Stardell,65,209.85999999999999,83.33333333333334
53547,StarkZ_27,68,733.53,Sin Recomendaciones
53548,Starkbark,100,906.38,Sin Recomendaciones
53549,Starnsworth,407,5710.42,100.0
53550,Starshield101,61,782.59,100.0
53551,StarswithinUS,81,179.87,Sin Recomendaciones
53552,Starven,177,1768.76,Sin Recomendaciones
53553,StaticStabler,25,306.86,50.0
53554,StaticZz_Au,11,111.91999999999999,Sin Recomendaciones
53555,StatikBPA,8,49.96,Sin Recomendaciones
53556,StatzY,116,1384.19,Sin Recomendaciones
53557,StealthChocy,182,2346.73,0.0
53558,StealthyDriving,29,109.92999999999999,Sin Recomendaciones
53559,Steam-Community-Internet-Whore,72,663.58,100.0
53560,Steam-TennisBall,31,258.82,0.0
53561,SteamChileNico,16,94.92,Sin Recomendaciones
53562,SteamMooch,55,637.3199999999999,Sin Recomendaciones
53563,SteamPunkDude227,198,2147.5299999999997,66.66666666666666
53564,SteamSpotty,47,368.8,100.0
53565,Steam_FX-,111,884.54,100.0
53566,Steamgaugevqlve,237,2796.2,100.0
53567,Steamified,4432,38042.63,100.0
53568,SteamingShit,5,19.99,Sin Recomendaciones
53569,Steamkilla77,31,408.78,100.0
53570,Steamnico,13,79.93,100.0
53571,SteemyStreem,21,169.89,100.0
53572,SteevH,357,3784.32,100.0
53573,StefanOoi,57,314.85,Sin Recomendaciones
53574,Stefanomaz,3,0.99,Sin Recomendaciones
53575,StegoRekt,44,181.88,100.0
53576,StelerForYou,68,267.78,100.0
53577,StepOverKing,21,409.59,Sin Recomendaciones
53578,Stephenfrysgaytime,196,2431.56,Sin Recomendaciones
53579,Stercessusretdnasunacyldemood,43,420.56,100.0
53580,StereoPliggeh,132,1166.21,100.0
53581,SteveTF2gamer620,40,538.64,Sin Recomendaciones
53582,Steve_Jim,52,282.79,Sin Recomendaciones
53583,Stevio_Pistachio,491,5974.0599999999995,100.0
53584,Stewietron,247,2664.0,100.0
53585,SthugGames,29,213.82,100.0
53586,Stick509,20,41.97,0.0
53587,StickOfCarrot,59,732.5899999999999,Sin Recomendaciones
53588,Stickiler,677,8137.26,Sin Recomendaciones
53589,Sticky-Semen,35,518.72,Sin Recomendaciones
53590,Stickywulf,11,159.91,Sin Recomendaciones
53591,Stiffishend4,264,4241.55,Sin Recomendaciones
53592,StillAliveStark,386,5373.89,100.0
53593,StillChong,8,0.0,100.0
53594,Sting16,179,1249.11,Sin Recomendaciones
53595,Stingray703,25,209.91,Sin Recomendaciones
53596,StitchiMonsta,7,55.96,Sin Recomendaciones
53597,Stnether,109,545.65,50.0
53598,StoicWilly,236,3026.85,100.0
53599,Stoikos,182,2197.34,Sin Recomendaciones
53600,StonedToon,73,1004.23,Sin Recomendaciones
53601,Stoneybonez,37,280.86,Sin Recomendaciones
53602,Stoneyskarface,162,2184.69,Sin Recomendaciones
53603,Stonkle,99,1250.29,100.0
53604,StopwatchOfficial,76,873.49,100.0
53605,StormJ7,85,1501.95,Sin Recomendaciones
53606,Stormaggen,93,1203.32,100.0
53607,Stormcaller,127,1528.1299999999999,100.0
53608,StormzedGaming,35,374.86,Sin Recomendaciones
53609,Story43,43,463.73,100.0
53610,Str0NtiuM,77,822.39,100.0
53611,Str1der_MedicingLF6v6Team,55,619.6899999999999,100.0
53612,Str1ke4,158,1979.83,100.0
53613,Stra7x,121,1255.57,100.0
53614,Straik17,103,616.91,Sin Recomendaciones
53615,Strain-Dreading-steak,272,2330.26,100.0
53616,Strams,91,1153.19,100.0
53617,StrangeOfficial,39,355.77,100.0
53618,StrawberryBitch,42,588.73,Sin Recomendaciones
53619,StrayDog8797,158,1702.84,100.0
53620,StrayEagle,63,825.57,Sin Recomendaciones
53621,StrayaCunnys,94,679.55,100.0
53622,Streakyal8tr,187,2107.8,100.0
53623,Streaters,81,979.42,Sin Recomendaciones
53624,StriatusCZR,30,59.96,Sin Recomendaciones
53625,Strider95,523,6483.72,100.0
